BU_NAAM,geometry
Stadsdriehoek,"POLYGON ((92349.57999999821 437925.0560000017, 92375.71299999952 437926.3979999982, 92391.25699999928 437926.57019999996, 92408.68699999899 437926.26619999856, 92417.0549999997 437926.12000000104, 92421.53940000013 437925.9312000014, 92426.02199999988 437925.70259999856, 92430.50259999931 437925.434799999, 92434.98059999943 437925.12739999965, 92439.45560000092 437924.7806000002, 92443.9274000004 437924.39460000023, 92448.39559999853 437923.9690000005, 92452.8599999994 437923.5042000003, 92457.3200000003 437923.00019999966, 92477.3200000003 437920.30999999866, 92487.63899999857 437918.62000000104, 92507.6240000017 437914.67920000106, 92521.55860000104 437911.3781999983, 92529.3599999994 437909.5300000012, 92531.71400000155 437908.9188000001, 92534.06439999864 437908.2925999984, 92536.41079999879 437907.6517999992, 92538.75299999863 437906.99639999866, 92541.09099999815 437906.3264000006, 92543.42500000075 437905.6416000016, 92545.75439999998 437904.942400001, 92548.07939999923 437904.22839999944, 92550.39999999851 437903.5, 92550.16000000015 437902.7602000013, 92564.2899999991 437898.1700000018, 92579.9840000011 437892.51099999994, 92600.80000000075 437884.1000000015, 92610.30000000075 437879.940200001, 92616.70980000123 437876.9679999985, 92623.07580000162 437873.90300000086, 92629.39660000056 437870.746199999, 92635.67100000009 437867.4979999997, 92641.89759999886 437864.15879999846, 92648.07519999892 437860.7298000008, 92654.2023999989 437857.2115999982, 92660.27760000154 437853.6048000008, 92666.30000000075 437849.91000000015, 92667.23999999836 437849.30220000073, 92676.32239999995 437843.43019999936, 92681.0399999991 437840.37999999896, 92681.02019999921 437839.85020000115, 92701.79399999976 437825.1061999984, 92730.37000000104 437840.64020000026, 92735.7100000009 437843.05000000075, 92736.59420000017 437843.38280000165, 92737.48460000008 437843.6988000013, 92738.38060000166 437843.998399999, 92739.28220000118 437844.2809999995, 92740.18879999965 437844.54679999873, 92741.10020000115 437844.79580000043, 92742.0159999989 437845.0278000012, 92742.93600000069 437845.2426000014, 92743.8599999994 437845.440200001, 92750.53000000119 437846.3599999994, 92750.9792000018 437846.3724000007, 92753.1064000018 437846.4312000014, 92760.49419999868 437845.7232000008, 92764.69999999925 437845.3200000003, 92765.77499999851 437845.0245999992, 92766.84580000117 437844.7135999985, 92767.91200000048 437844.3872000016, 92768.97320000082 437844.04560000077, 92770.02939999849 437843.6886, 92771.08040000126 437843.3165999986, 92772.1259999983 437842.9294000007, 92773.16600000113 437842.5271999985, 92774.19999999925 437842.1099999994, 92784.69299999997 437838.06219999865, 92852.6400000006 437811.8500000015, 92867.9600000009 437806.58999999985, 92886.12000000104 437801.0102000013, 92904.12579999864 437796.20219999924, 92946.20479999855 437784.9664000012, 92948.87579999864 437784.2531999983, 92953.10559999943 437783.1237999983, 92956.76639999822 437782.1464000009, 92960.01680000126 437781.2784000002, 93008.97960000113 437768.2045999989, 93012.32999999821 437767.30999999866, 93027.51000000164 437764.6601999998, 93043.98999999836 437759.9501999989, 93097.67000000179 437739.33999999985, 93102.69940000027 437737.15839999914, 93102.75079999864 437737.13699999824, 93107.76040000096 437735.05099999905, 93112.85200000182 437733.0185999982, 93117.97300000116 437731.0614, 93123.12220000103 437729.1799999997, 93128.29879999906 437727.37480000034, 93133.50120000169 437725.64620000124, 93138.72879999876 437723.99439999834, 93143.40320000052 437722.5929999985, 93143.98000000045 437722.4200000018, 93147.10660000145 437721.6228, 93150.24240000173 437720.8618000001, 93153.38679999858 437720.1374000013, 93156.53920000046 437719.4494000003, 93159.69959999993 437718.7980000004, 93162.86719999835 437718.1832000017, 93166.04199999943 437717.60539999977, 93169.2228000015 437717.064199999, 93172.41000000015 437716.55999999866, 93179.9600000009 437715.54019999877, 93183.625 437714.7972000018, 93209.6099999994 437712.0102000013, 93218.75299999863 437710.81379999965, 93242.72940000147 437707.67639999837, 93244.83920000121 437707.40019999817, 93245.0700000003 437707.37000000104, 93259.12000000104 437704.1700000018, 93347.19999999925 437687.05999999866, 93356.03000000119 437685.54019999877, 93385.3599999994 437681.21020000055, 93390.87999999896 437680.5802000016, 93400.5 437679.98000000045, 93444.565200001 437673.71620000154, 93444.84279999882 437673.5408000015, 93445.01680000126 437673.2617999986, 93445.07039999962 437672.9376000017, 93445.05999999866 437672.8718000017, 93444.86560000107 437671.65139999986, 93444.85660000145 437671.5958000012, 93563.8136 437654.45120000094, 93563.98000000045 437655.4699999988, 93595.83999999985 437650.89020000026, 93622.98999999836 437649.9101999998, 93636.05000000075 437650.30000000075, 93675.69000000134 437649.1700000018, 93680.55999999866 437648.80999999866, 93683.12000000104 437648.3500000015, 93689.03000000119 437646.37999999896, 93694.26000000164 437643.1099999994, 93699.67199999839 437638.4891999997, 93725.95039999858 437634.81280000135, 93769.57180000097 437628.7104000002, 93772.47540000081 437627.9750000015, 93772.8900000006 437627.87000000104, 93779.64999999851 437625.3599999994, 93783.62000000104 437623.25, 93787.8900000006 437620.48000000045, 93788.77039999887 437619.8286000006, 93789.63780000061 437619.1596000008, 93790.49139999971 437618.4732000008, 93791.3311999999 437617.7701999992, 93792.15680000186 437617.0502000004, 93792.96779999882 437616.3139999993, 93793.76379999891 437615.5617999993, 93794.54459999874 437614.7938000001, 93795.30999999866 437614.0102000013, 93795.85000000149 437613.4501999989, 93796.56859999895 437612.689199999, 93797.26940000057 437611.9120000005, 93797.95219999924 437611.118999999, 93798.61639999971 437610.3104000017, 93799.26199999824 437609.4866000004, 93799.88859999925 437608.6484000012, 93800.49560000002 437607.79560000077, 93801.0828000009 437606.9296000004, 93801.64999999851 437606.05000000075, 93803.8900000006 437602.0901999995, 93811.23000000045 437586.8401999995, 93813.64999999851 437582.62000000104, 93818.40799999982 437576.25019999966, 93815.58999999985 437572.97019999847, 93799.66800000146 437563.84899999946, 93814.75699999928 437527.7771999985, 93815.5399999991 437523.62000000104, 93822.60000000149 437496.55000000075, 93834.48000000045 437492.7100000009, 93831.85000000149 437487.2800000012, 93831.55000000075 437487.4299999997, 93829.35000000149 437483.51520000026, 93826.3823999986 437478.0943999998, 93827.76999999955 437476.47019999847, 93823.12999999896 437468.01520000026, 93827.91000000015 437465.62000000104, 93840.3200000003 437458.58999999985, 93840.57999999821 437459.03020000085, 93841.69480000064 437458.35119999945, 93841.76339999959 437458.0306000002, 93841.6911999993 437457.9012000002, 93840.48099999875 437455.7318000011, 93840.19000000134 437455.2100000009, 93882.17000000179 437370.26999999955, 93882.05000000075 437369.97019999847, 93846.99020000175 437352.84319999814, 93845.50299999863 437352.11719999835, 93848.01940000057 437347.0282000005, 93851.7397999987 437339.50499999896, 93858.98000000045 437343.12000000104, 93894.9299999997 437330.3299999982, 93894.82999999821 437329.98999999836, 93895.7100000009 437329.6799999997, 93895.7899999991 437329.97019999847, 93903.69999999925 437327.1799999997, 93928.39999999851 437276.46020000055, 93928.10000000149 437276.30999999866, 93928.4600000009 437275.57019999996, 93928.76000000164 437275.71020000055, 93934.71999999881 437263.6301999986, 93941.08999999985 437264.50019999966, 93941.50439999998 437261.1898000017, 93941.23380000144 437261.2344000004, 93941.18899999931 437261.241799999, 93941.14539999887 437261.2305999994, 93940.87840000167 437261.16220000014, 93940.66000000015 437260.99439999834, 93940.62440000102 437260.9668000005, 93940.4600000009 437260.5927999988, 93941.628800001 437252.008200001, 93942.69999999925 437252.21020000055, 93943.2899999991 437249.73999999836, 93945.74599999934 437231.3302000016, 93946.6799999997 437224.3302000016, 93948.39600000158 437224.56599999964, 93954.13159999996 437225.35440000147, 93963.81560000032 437161.35020000115, 93966.65300000086 437142.59640000015, 93984 436998, 93971.51099999994 436995.83399999887, 93939.56379999965 436989.69359999895, 93938.00580000132 436989.39400000125, 93915.92300000042 436984.8429999985, 93896 436980.00019999966, 93869.71799999848 436972.5322000012, 93791.29039999843 436945.5203999989, 93774.4459999986 436938.8561999984, 93762.50600000098 436933.41120000184, 93744.48200000077 436924.30319999903, 93733.13879999891 436918.2782000005, 93727.39499999955 436915.22740000114, 93712.09059999883 436906.4824000001, 93695.6185999997 436896.38599999994, 93663.98039999977 436876.9935999997, 93646 436865.00019999966, 93626 436851.00019999966, 93587 436821.00019999966, 93556 436796.00019999966, 93531 436774.00019999966, 93493 436740.00019999966, 93456 436705.00019999966, 93431 436681.00019999966, 93377 436627.00019999966, 93334.57800000161 436585.39020000026, 93304 436556.00019999966, 93248 436500.00019999966, 93224 436478.00019999966, 93217 436470.00019999966, 93180 436431.00019999966, 93151 436399.00019999966, 93131 436374.00019999966, 93110 436349.00019999966, 93104 436340.00019999966, 93097 436332.00019999966, 93091 436323.00019999966, 93084 436315.00019999966, 93072 436297.00019999966, 93059 436280.00019999966, 93035.00400000066 436244.00019999966, 93024 436226.00019999966, 93012 436208.00019999966, 93007 436198.00019999966, 93001 436189.00019999966, 92994.58399999887 436176.1739999987, 92955.46499999985 436080.6649999991, 92877.42599999905 436132.1667999998, 92826.71999999881 436165.6301999986, 92818.32999999821 436143.8302000016, 92818 436143.6700000018, 92814.27699999884 436134.2960000001, 92790.30160000175 436073.41640000045, 92787.1799999997 436065.48999999836, 92773.41200000048 436045.73999999836, 92749.82999999821 436061.23000000045, 92732.58999999985 436081.23000000045, 92727.64999999851 436100.93400000036, 92709.44999999925 436136.30999999866, 92706.4690000005 436142.1279999986, 92706.29259999841 436142.47260000184, 92704.97800000012 436145.0390000008, 92692.16919999942 436168.79659999907, 92691.7899999991 436169.5, 92670.98699999973 436205.6292000003, 92661.50200000033 436222.36199999973, 92622.61199999973 436200.6319999993, 92635.04699999839 436177.4871999994, 92520.41000000015 436118.6301999986, 92494.21700000018 436104.7580000013, 92482.82899999991 436133.77899999917, 92460.9012000002 436124.6202000007, 92458.71999999881 436130.44999999925, 92460.57999999821 436133.8999999985, 92447.16000000015 436135.7701999992, 92447.0700000003 436135.3801999986, 92445.9299999997 436135.60020000115, 92446.0399999991 436136, 92435.55200000107 436138.10500000045, 92435.11520000175 436139.2087999992, 92394.80999999866 436241.01000000164, 92392.6099999994 436246.5102000013, 92389.44000000134 436252.83999999985, 92389.37700000033 436252.97940000147, 92388.14180000126 436255.7082000002, 92387.71059999987 436256.65459999815, 92386.82999999821 436258.5879999995, 92388.2324000001 436259.23099999875, 92390.60799999908 436260.1292000003, 92391.25039999932 436260.37220000103, 92392.60660000145 436260.88500000164, 92392.65839999914 436260.9017999992, 92395.51159999892 436261.8273999989, 92395.63479999825 436261.86719999835, 92390.2324000001 436269.79780000076, 92388.58900000155 436272.1068000011, 92385.86600000039 436276.0549999997, 92384.96620000154 436277.3586000018, 92384.6649999991 436277.7960000001, 92384.23039999977 436278.4257999994, 92383.79839999974 436279.0518000014, 92383.55579999834 436279.4032000005, 92381.96519999951 436281.6645999998, 92380.25200000033 436284.10020000115, 92378.97839999944 436285.91420000046, 92378.95679999888 436285.94519999996, 92378.93659999967 436285.9770000018, 92378.23660000041 436287.2307999991, 92378.2109999992 436287.2771999985, 92377.68100000173 436288.1799999997, 92377.46460000053 436288.3167999983, 92377.17240000144 436288.3583999984, 92375.89600000158 436287.7340000011, 92374.74799999967 436289.95800000057, 92379.30999999866 436292.1937999986, 92383.43100000173 436294.29740000144, 92383.57699999958 436294.56159999967, 92382.80939999968 436297.68079999834, 92382.03040000051 436299.46920000017, 92381.45199999958 436300.7972000018, 92389.80779999867 436304.19200000167, 92389.94539999962 436304.28119999915, 92390.72060000151 436304.7835999988, 92391.05680000037 436304.92080000043, 92391.3049999997 436305.0223999992, 92396.60979999974 436307.21339999884, 92400.62579999864 436308.9721999988, 92401.60559999943 436309.3574000001, 92403.9299999997 436310.27120000124, 92405.12000000104 436308.60500000045, 92406.87000000104 436309.0102000013, 92411.6099999994 436310.54019999877, 92412.92119999975 436311.12999999896, 92415.97980000079 436312.506000001, 92419.22360000014 436313.9653999992, 92422.15100000054 436315.2071999982, 92423.47940000147 436315.7688000016, 92433.56960000098 436320.03559999913, 92449.08460000157 436326.7019999996, 92456.49139999971 436329.88439999893, 92479.26880000159 436340.2813999988, 92493.6528000012 436346.8443999998, 92503.02259999886 436351.10339999944, 92519.69079999998 436358.64499999955, 92520.07820000127 436358.80999999866, 92528.7899999991 436362.5201999992, 92533.26999999955 436364.4299999997, 92534.62999999896 436365.05999999866, 92537.1576000005 436366.1816000007, 92539.11140000075 436367.04879999906, 92540.42000000179 436367.6294, 92538.99060000107 436368.03599999845, 92536.1623999998 436368.84059999883, 92536.1774000004 436368.9006000012, 92536.94399999827 436371.8702000007, 92538.2087999992 436371.6270000003, 92541.54360000044 436370.8355999999, 92541.67399999872 436370.8046000004, 92542.0738000013 436370.79879999906, 92542.52180000022 436370.92720000073, 92542.57660000026 436370.9642000012, 92542.8526000008 436371.15100000054, 92542.89919999987 436371.1981999986, 92543.07400000095 436371.40100000054, 92543.11719999835 436371.4514000006, 92543.30579999834 436371.8803999983, 92570.1435999982 436374.57759999856, 92570.17000000179 436374.5802000016, 92568.05000000075 436383.32019999996, 92569.96999999881 436389.51999999955, 92569.51300000027 436390.36520000175, 92569.1083999984 436391.23640000075, 92568.7573999986 436392.1308000013, 92568.46159999818 436393.0447999984, 92568.22199999914 436393.97520000115, 92568.03940000013 436394.9184000008, 92567.91479999945 436395.87099999934, 92567.84820000082 436396.82939999923, 92567.83999999985 436397.7899999991, 92568.01000000164 436407.12000000104, 92567.40799999982 436407.3691999987, 92567.1799999997 436407.98000000045, 92567.23999999836 436410.55999999866, 92567.50699999928 436411.1070000008, 92568.0700000003 436411.3401999995, 92568.2899999991 436422.0799999982, 92567.71299999952 436422.3691999987, 92567.48000000045 436422.9699999988, 92567.51999999955 436425.55000000075, 92567.79100000113 436426.1079999991, 92568.37000000104 436426.3302000016, 92568.67399999872 436440.55480000004, 92565.80000000075 436440.60020000115, 92565.78119999915 436442.0278000012, 92565.7100000009 436447.4699999988, 92565.50200000033 436448.1479999982, 92566.43100000173 436489.6077999994, 92566.66479999945 436498.21499999985, 92567.31480000168 436522.14759999886, 92567.34760000184 436523.3552000001, 92567.41919999942 436525.9946000017, 92567.72700000182 436538.48900000006, 92568.0399999991 436540.90019999817, 92567.76999999955 436541.05999999866, 92568.83339999989 436543.61560000107, 92570.64999999851 436566.6099999994, 92573.83999999985 436569.29019999877, 92578.3599999994 436567.55000000075, 92580 436571.9101999998, 92574.12999999896 436573.9699999988, 92574.16000000015 436576.69999999925, 92576.52600000054 436597.1649999991, 92577.80799999833 436611.15300000086, 92578.34899999946 436611.94999999925, 92589.20100000128 436738.0881999992, 92594.87999999896 436804.1000000015, 92604.44999999925 436824.7800000012, 92606.21999999881 436925.3599999994, 92600.08999999985 436925.62000000104, 92593.8900000006 436923.940200001, 92593.08300000057 436923.8990000002, 92592.38699999824 436924.3071999997, 92592.17480000108 436924.74219999835, 92592.03500000015 436925.02899999917, 92589.38199999928 436924.3401999995, 92588.89799999818 436924.258200001, 92588.40700000152 436924.25979999825, 92587.9235999994 436924.3445999995, 92587.46159999818 436924.51040000096, 92587.03440000117 436924.7522, 92586.65439999849 436925.063000001, 92586.3328000009 436925.4338000007, 92586.07880000025 436925.8539999984, 92585.89999999851 436926.3110000007, 92585.4299999997 436927.8720000014, 92585.35000000149 436930.0179999992, 92587.21999999881 436934.03020000085, 92587.6400000006 436933.690200001, 92590.5 436934.37000000104, 92590.87999999896 436934.80000000075, 92591.3599999994 436934.5300000012, 92593.98000000045 436935.2001999989, 92594.37000000104 436935.7602000013, 92594.9600000009 436935.48000000045, 92597.44000000134 436936.0802000016, 92597.76000000164 436936.55999999866, 92598.23000000045 436936.2701999992, 92601.12999999896 436936.98000000045, 92601.51000000164 436937.440200001, 92603.41840000078 436936.30260000005, 92603.5399999991 436936.23000000045, 92606.9600000009 436937.04019999877, 92608.28000000119 436939.05000000075, 92609.74120000005 436938.23380000144, 92610.41000000015 436937.8599999994, 92613.87999999896 436938.6700000018, 92615.2899999991 436940.71020000055, 92617.42000000179 436939.55999999866, 92620.91000000015 436940.4101999998, 92622.30000000075 436942.48000000045, 92624.53000000119 436941.2800000012, 92627.91000000015 436942.12000000104, 92629.25 436944.10020000115, 92631.55000000075 436942.97019999847, 92635.12000000104 436943.8302000016, 92636.30999999866 436945.73999999836, 92631.78000000119 436957.69000000134, 92624.3200000003 436981.8299999982, 92624.28779999912 436981.8957999982, 92618.41800000146 436993.85880000144, 92622.0700000003 436996.9299999997, 92628.48999999836 437003.48999999836, 92628.67880000174 437003.7791999988, 92628.83300000057 437004.0879999995, 92628.94999999925 437004.41259999946, 92629.02919999883 437004.7487999983, 92629.06879999861 437005.0918000005, 92629.06819999963 437005.436999999, 92629.0278000012 437005.77980000153, 92628.94799999893 437006.11560000107, 92628.82999999821 437006.44000000134, 92610.23000000045 437051.91000000015, 92604.08999999985 437071.12999999896, 92600.60700000077 437084.70120000094, 92599.4299999997 437089.2899999991, 92576.64139999822 437200.3579999991, 92573.98999999836 437213.2800000012, 92569.17000000179 437234.6700000018, 92548.76000000164 437319.83999999985, 92548.12999999896 437320.23000000045, 92547.4299999997 437320.0700000003, 92546.8200000003 437322.94999999925, 92547.55640000105 437323.19579999894, 92547.73440000042 437323.55519999936, 92538.1090000011 437356.8616000004, 92534.3740000017 437369.7452000007, 92533.65799999982 437372.2148000002, 92529.87280000001 437384.1416000016, 92489.89240000024 437510.11239999905, 92469.26999999955 437575.08999999985, 92466.75 437582.19000000134, 92452.81740000099 437616.00719999894, 92445.56019999832 437633.00180000067, 92439.94999999925 437631.1099999994, 92434.82999999821 437647.44999999925, 92432.44000000134 437646.7701999992, 92431.64999999851 437649.30000000075, 92436.47140000015 437650.7938000001, 92434.90040000156 437651.99500000104, 92433.65300000086 437652.8894000016, 92432.15780000016 437653.89660000056, 92431.6314000003 437654.2276000008, 92430.67419999838 437654.8295999989, 92429.0399999991 437655.7800000012, 92399.85000000149 437671.1400000006, 92399.25659999996 437671.4310000017, 92398.65199999884 437671.6979999989, 92398.03720000014 437671.94040000066, 92397.41340000182 437672.15780000016, 92396.7809999995 437672.34980000183, 92396.14139999822 437672.5163999982, 92395.49579999968 437672.6572000012, 92394.84479999915 437672.7718000002, 92394.19000000134 437672.8599999994, 92392.10599999875 437672.9712000005, 92374.68320000172 437726.8046000004, 92379.73999999836 437731.5901999995, 92382.23999999836 437735.07019999996, 92385.05000000075 437739.9101999998, 92396.28000000119 437761.64020000026, 92396.57959999889 437762.2589999996, 92396.8599999994 437762.8867999986, 92397.12099999934 437763.52320000157, 92397.36199999973 437764.1671999991, 92397.5828000009 437764.8183999993, 92397.78339999914 437765.4759999998, 92397.9635999985 437766.13980000094, 92398.12339999899 437766.80860000104, 92398.17179999873 437767.04360000044, 92398.26199999824 437767.48220000044, 92394.60000000149 437766.30999999866, 92390.08999999985 437780.6620000005, 92392.39999999851 437781.40019999817, 92387.16000000015 437798.08999999985, 92387.05939999968 437798.72019999847, 92385.78959999979 437806.6627999991, 92384.44999999925 437815.0700000003, 92358.69999999925 437896.6099999994, 92349.57999999821 437925.0560000017))"
